id,area,title,url,date
113,[陕西省本级],陕西省人民医院基于重症的数字化介入诊疗中心工作系统项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd00176663a77d365e1,2020-12-16
114,[陕西省本级],陕西省公安厅全省公安机关智慧法制综合管理应用平台项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be31765f9a2a01766aebe21f109f,2020-12-16
115,[陕西省本级],陕西省康复医院彩色多普勒超声诊断仪采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd001766a3a6aa90b64,2020-12-16
116,[陕西省本级],陕西省康复医院全自动生化分析仪采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd001766a42faa20c72,2020-12-16
117,[陕西省本级],陕西省康复医院运动心肺功能测试系统及智能呼吸康复评估系统采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd001766a4cb9240dca,2020-12-16
118,[陕西省本级],西安石油大学三维可视化地学建模实验室设备采购（二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be31765f9a2a017666344d595a94,2020-12-16
119,[陕西省本级],西安科技大学互联网集成服务项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd001766a1962c20855,2020-12-16
120,[陕西省本级],陕西省疾病预防控制中心科研用试剂耗材采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be31765f9a2a0176696e9bf76b17,2020-12-16
121,[陕西省本级],西安音乐学院演奏乐器采购项目竞争性谈判公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd0017666229b096549,2020-12-15
122,[陕西省本级],企业技术中心评价管理系统开发服务项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be34765f9eac0176658288bb5b9b,2020-12-15
123,[陕西省本级],陕西省康复医院 医疗设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd001766544c17e5037,2020-12-15
124,[陕西省本级],陕西省康复医院胃肠镜医疗设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be34765f9eac0176655ca90c55c1,2020-12-15
125,[陕西省本级],陕西省西安幼儿园3号楼教室及公共卫生间改造项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be32765f9c9b0176652fb3264092,2020-12-15
126,[陕西省本级],陕西省人民医院CT室耗材采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be31765f9a2a01766481106b3602,2020-12-15
127,[陕西省本级],陕西省人民医院康复大厅建设项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd0017660417c121262,2020-12-14
128,[陕西省本级],陕西省体育场地统计核查（2020年度）项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be34765f9eac0176607f309418d9,2020-12-14
129,[陕西省本级],西北大学数据库采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be32765f9c9b0176607804921682,2020-12-14
130,[陕西省本级],陕西省政协协同办公系统建设采购项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be32765f9c9b017660553bc61190,2020-12-14
131,[陕西省本级],西安医学院基础医学部“接收遗体捐献”场地装修项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be33765f9dd00176603453de1042,2020-12-14
132,[陕西省本级],陕西省疾病预防控制中心病毒所新型冠状病毒疫情试剂耗材采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017650aa3fac0f5f,2020-12-14
133,[陕西省本级],西安医学院商户水电联网信息化升级改造项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be31765c848701765f2d3d2d116c,2020-12-14
134,[陕西省本级],陕西省高级人民法院执法执勤用车采购项目（A包）（二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be32765c822401765f3b0dd41650,2020-12-14
135,[陕西省本级],西安理工大学2021年外文原版期刊、外文文摘索引数据库及IEL数据库采购项目（二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017651099d550f1b,2020-12-14
136,[陕西省本级],陕西省地质调查实验中心2020年度设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176511f8c957961,2020-12-11
137,[陕西省本级],陕西省人民医院医用气体采购项目(三次)竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d589017650b8e09b6d72,2020-12-11
138,[陕西省本级],西安外国语大学生活垃圾分类投放棚采购项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176505a214463cb,2020-12-11
139,[陕西省本级],陕西省高层次人才网上服务平台（信息网络平台开发）竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d017650f41be733f3,2020-12-11
140,[陕西省本级],西安医学院实验动物中心独立换气系统（IVC）采购项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901765005f2aa61e0,2020-12-11
141,[陕西省本级],省级工会职工书屋图书采购询价公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017650e676ee0732,2020-12-11
142,[陕西省本级],陕西省疾病预防控制中心职业病防治设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d017650c698622c8f,2020-12-11
143,[陕西省本级],2020年陕西省职业技能大赛赛项（工种）赛题解析课件制作项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017650ae22547e64,2020-12-11
144,[陕西省本级],陕西省食品经营电子许可证系统建设项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901764f83a7035488,2020-12-11
145,[陕西省本级],2020年西安音乐学院信息化微服务建设竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201764854c10138c5,2020-12-10
146,[陕西省本级],西安理工大学智能制造综合实验平台项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201764bf30c8364a1,2020-12-10
147,[陕西省本级],陕西省森林工业职工医院放射影像信息处理系统及医疗设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401764b9a62034eea,2020-12-10
148,[陕西省本级],陕西理工大学艺术学院音乐学、舞蹈编导舞台实践专业建设项目（二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201764bf27747648a,2020-12-10
149,[陕西省本级],西北妇女儿童医院手术器械采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901764b541b75262e,2020-12-10
150,[陕西省本级],陕西省肿瘤医院电力增容改造项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401764b841d554be1,2020-12-10
151,[陕西省本级],陕西省自强中等专业学校教职工办公笔记本电脑采购（二次）竞争性谈判公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201764aa505f24b5a,2020-12-10
152,[陕西省本级],西北政法大学图书馆2021-2022年度中文图书采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901764a67538b1416,2020-12-10
153,[陕西省本级],陕西省省级单位资产评估定点服务供应商公开征集公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201761c52cf7c30ae,2020-12-10
154,[陕西省本级],西安科技大学学科建设监测平台采购公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201764a4b9b6b40cc,2020-12-10
155,[陕西省本级],当代陕西融媒体中心设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017644ee980d6dd9,2020-12-09
156,[陕西省本级],西安美术学院2020图书采购C包中版社科类图书文献项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017646ce9288310c,2020-12-09
157,[陕西省本级],西安美术学院2020图书采购B包中版美术图书文献项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017646bfc9df2e73,2020-12-09
158,[陕西省本级],西安美术学院2020图书采购A包外版美术图书文献项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017646b62bf12d1c,2020-12-09
159,[陕西省本级],陕西省疾病预防控制中心预防接种证印制项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017646ce088c30f0,2020-12-09
160,[陕西省本级],陕西铜川工业技师学院新学员餐厅装饰工程竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176463c93d3661d,2020-12-09
161,[陕西省本级],西安建筑科技大学高原极端条件建筑综合环境参数调控测试系统采购项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c20176452f2bf60a27,2020-12-09
162,[陕西省本级],西北政法大学网络安全加固整改项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401764672cfce1887,2020-12-09
163,[陕西省本级],陕西省新周强制隔离戒毒所职工食堂改造竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176451387e04a0e,2020-12-09
164,[陕西省本级],陕西省卫生健康委员会院前医疗急救服务能力提升项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d017646aea0013a28,2020-12-09
165,[陕西省本级],陕西中医药大学附属医院中医药循证临床科研信息化管理系统公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901764694fa867510,2020-12-09
166,[陕西省本级],陕西省人民医院2020年第五批医疗设备采购项目国际招标公告公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c20176424c892e0178,2020-12-09
167,[陕西省本级],陕西省消防救援总队2020年自然灾害救援装备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176415f31b72c60,2020-12-08
168,[陕西省本级],陕西中医药大学第二附属医院经颅磁刺激仪采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b40176413c64ac57a7,2020-12-08
169,[陕西省本级],秦岭生态环境保护监管能力提升建设设备培训项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b40176417e51dd5f9c,2020-12-08
170,[陕西省本级],西北大学冷封式高压釜采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017641966abb7753,2020-12-08
171,[陕西省本级],深度贫困县辅助器具适配项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b40176417a92595ee5,2020-12-08
172,[陕西省本级],秦岭生态环境监管与修复治理示范项目-服务采购竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901763ff4466d04e3,2020-12-08
173,[陕西省本级],秦岭生态环境监管与修复治理示范项目-货物采购公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176400d58ba08a8,2020-12-08
174,[陕西省本级],西安财经大学雁塔校区培训楼家具购置项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d0176415104946a8b,2020-12-08
175,[陕西省本级],陕西省教育信息系统运维服务项目（二次）竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401764166977a5c73,2020-12-08
176,[陕西省本级],“西藏文物珍品展”展览制作项目（二次）竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d017641371789671f,2020-12-08
177,[陕西省本级],陕西省建筑行业劳动保障费用统筹综合管理平台运行维护项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01763ad8329207ee,2020-12-08
178,[陕西省本级],陕西省延安强制隔离戒毒所人员2021年度生活物资采购项目竞争性谈判公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c2017640830afd609f,2020-12-08
179,[陕西省本级],西安理工大学曲江校区班车运营服务竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401764023e9954594,2020-12-08
180,[陕西省本级],陕西省医疗保障经办服务中心医疗保障基金监管服务采购项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901763b6199d95853,2020-12-08
181,[陕西省本级],陕西宣传网新增功能开发项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901763bf9e8bd6085,2020-12-07
182,[陕西省本级],陕西省公安厅利用专项经费采购实验室仪器设备项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901763c6deb9f6f71,2020-12-07
183,[陕西省本级],陕西省第二人民医院职工及病员2021年食堂托管项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d0175f81e83ae72c9,2020-12-07
184,[陕西省本级],陕西省省级机关房屋管理中心饮马池4号院加装电梯工程招标采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901763c1a755863c1,2020-12-07
185,[陕西省本级],陕西青年职业学院含光校区青年公寓负一层餐厅改造项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201763b38cc7621a3,2020-12-07
186,[陕西省本级],秦岭卫星遥感综合监测基础平台搭建、应用系统开发项目监理竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201762ce4ba0b7563,2020-12-06
187,[陕西省本级],秦岭卫星遥感综合监测服务平台应用系统开发项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201762cd6060373c5,2020-12-06
188,[陕西省本级],陕西体彩网改建、陕西体彩APP开发及运维项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017621844fbb015c,2020-12-04
189,[陕西省本级],陕西省体育彩票管理中心体育彩票电子奖池公告牌采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401762ccfc31b6ec9,2020-12-04
190,[陕西省本级],陕西省公安厅机场公安局4G执法记录仪采购项目(二次)竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201762da8048f028c,2020-12-04
191,[陕西省本级],长安区风雷仪表厂放射性污染场所退役治理项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201762d41fdd97efd,2020-12-04
192,[陕西省本级],陕西省市场监管局机关综合办公楼维修改造项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762cf622bb2808,2020-12-04
193,[陕西省本级],大院网络智能化管理服务公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017627403c643357,2020-12-04
194,[陕西省本级],陕西省环境调查评估中心土壤污染治理与修复效果综合评估单位入围项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762c5b70011235,2020-12-04
195,[陕西省本级],陕西省生态环境厅中省环保专项资金绩效评价及内控制度审核项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201762cbda3716f3c,2020-12-04
196,[陕西省本级],陕西省环境调查评估中心2020年排污许可技术服务项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01762b7b8509469f,2020-12-04
197,[陕西省本级],陕西财经职业技术学院南院食堂二层改造项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01762ca47aa95d67,2020-12-04
198,[陕西省本级],杨凌职业技术学院图书馆2021年纸质图书及期刊（馆藏）采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762b6e1009007f,2020-12-04
199,[陕西省本级],陕西财经职业技术学院大数据与人工智能学院实训室建设项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762c80f17715f9,2020-12-04
200,[陕西省本级],陕西财经职业技术学院教学管理信息服务平台项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762c6881ef1375,2020-12-04
201,[陕西省本级],陕西省人民医院A栋楼建设项目拆除相关房屋工程竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762bc6cd2b0b20,2020-12-04
202,[陕西省本级],陕西省电子信息学校3D打印实训室设备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c20176283d847b48ec,2020-12-03
203,[陕西省本级],陕西省无线电管理委员会区县监测能力提升小型站建设项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d589017626c79fd75386,2020-12-03
204,[陕西省本级],西安医学院院士工作站实验室建设项目（第二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176269db9af4eb0,2020-12-03
205,[陕西省本级],陕西省结核病防治院3#楼维修改造工程公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d589017625fdaf7e3c91,2020-12-03
206,[陕西省本级],陕西省消防救援总队立体车库采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d589017622ba840730e8,2020-12-02
207,[陕西省本级],延安大学附属医院网络智慧医疗（云端桌面）建设项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d017622530da8740c,2020-12-02
208,[陕西省本级],陕西省公安厅刑侦局电子物证实验室装备采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401761750bb241bdf,2020-12-02
209,[陕西省本级],陕西省中医药研究院气相色谱仪、化学发光凝胶成像仪等设备采购项目二次公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901762257cb6622d1,2020-12-02
210,[陕西省本级],陕西省人民政府机关新城管理中心新城大院1、3＃冷站及换热站运维费项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176215ce49009a5,2020-12-02
211,[陕西省本级],陕西省人民政府机关新城管理中心省政府大院绿化养护项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b40176184de7ab3115,2020-12-02
212,[陕西省本级],省政府新城大院保洁竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d5890176219f66d01133,2020-12-02
213,[陕西省本级],陕西省地方金融监管综合服务平台建设及监理项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d589017616cfc9cd030e,2020-12-02
214,[陕西省本级],关于陕西省残疾人事业宣传服务采购项目（2次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b4017620f6e34a74c4,2020-12-02
215,[陕西省本级],陕西省环境调查评估中心构建陕西省秦岭区域尾矿库环境污染防治管理体系（第一阶段）项目—尾矿库调查及布点采样方案编制、样品采集项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01761d3b260a3d4b,2020-12-01
216,[陕西省本级],陕西省人事考试中心网络机房基础设施改造工程竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01761d8cbcaa4976,2020-12-01
217,[陕西省本级],陕西省市场监督管理局计量业务综合管理信息平台建设项目（二次）竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01761da8deb64c7e,2020-12-01
218,[陕西省本级],陕西省核与辐射安全监督站辐射环境空气自动监测站升级改造项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901761dabbf9e7185,2020-12-01
219,[陕西省本级],西安音乐学院教育教学网络课程建设项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201761d9b5d77529e,2020-12-01
220,[陕西省本级],陕西省医疗器械质量监督检验院医疗器械检测设备采购项目（第二标段）（二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901761d7dc3386a09,2020-12-01
221,[陕西省本级],陕西财经职业技术学院物流管理专业1+X证书试点提升项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3375d5d58901761d3c589e5dcb,2020-12-01
222,[陕西省本级],陕西省公安厅特勤局2020年度执勤化装服采购项目公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3175d5d4b401761c6d85685287,2020-12-01
223,[陕西省本级],陕西省人民政府机关新城管理中心前大楼、高层车库及人大白楼保洁服务采购项目竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3275d5d5c201761d6675874a4e,2020-12-01
224,[陕西省本级],第十四届全国运动会组织委员会全国第十一届残运会暨第八届特奥会组织委员会物流服务项目（二次）公开招标公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01761d5476b14174,2020-12-01
225,[陕西省本级],新城大院前大楼南道路铺设沥青竞争性磋商公告,http://www.ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be3475d5d52d01761c879e6e2e56,2020-12-01
